Queue;StartInterval;EndInterval;Contacts abandoned in 20 seconds;Contacts abandoned in 30 seconds;Contacts abandoned in 45 seconds;Contacts abandoned in 60 seconds;Contacts abandoned in 90 seconds;Contacts abandoned in 180 seconds;Contacts answered in 20 seconds;Contacts answered in 30 seconds;Contacts answered in 45 seconds;Contacts answered in 60 seconds;Contacts answered in 90 seconds;Contacts answered in 180 seconds;Service level 60 seconds;Service level 120 seconds;Agent interaction time;API contacts;API contacts handled;Average agent interaction time;Average customer hold time;Average handle time;Average queue abandon time;Average queue answer time;Callback contacts;Callback contacts handled;Contacts abandoned;Contacts handled incoming;Contacts handled outbound;Contacts put on hold;Contacts queued;Contacts abandoned 40 seconds;Contacts answered 40 seconds
Renault_bureautique_Opt5_Q;2026-02-23T03:30:00.000+01:00;2026-02-23T04:00:00.000+01:00;;;;;;;;;;;;;;;1476;;;1476;;1479;;;;;;;1;;;;
Renault_bureautique_Opt5_Q;2026-02-23T08:00:00.000+01:00;2026-02-23T08:30:00.000+01:00;;;;;;;6;6;6;6;6;6;100.00%;100.00%;2888;;;481;147;531;;2;;;;6;;2;6;;6
Renault_bureautique_Opt5_Q;2026-02-23T08:30:00.000+01:00;2026-02-23T09:00:00.000+01:00;;;;;;;7;7;7;7;7;7;100.00%;100.00%;2436;;;348;111;365;;2;;;;7;;1;7;;7
Renault_bureautique_Opt5_Q;2026-02-23T09:00:00.000+01:00;2026-02-23T09:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1916;;;958;809;1363;;1;;;;2;;1;2;;2
Renault_bureautique_Opt5_Q;2026-02-23T09:30:00.000+01:00;2026-02-23T10:00:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;2163;;;540;184;680;;1;;;;4;;3;4;;4
Renault_bureautique_Opt5_Q;2026-02-23T10:00:00.000+01:00;2026-02-23T10:30:00.000+01:00;;;;;;;8;8;8;8;8;8;100.00%;100.00%;4612;;;576;225;662;;2;;;;8;;3;8;;8
Renault_bureautique_Opt5_Q;2026-02-23T10:30:00.000+01:00;2026-02-23T11:00:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;3161;;;790;;791;;1;;;;4;;;4;;4
Renault_bureautique_Opt5_Q;2026-02-23T11:00:00.000+01:00;2026-02-23T11:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1363;;;454;126;539;;2;;;;3;;2;3;;3
Renault_bureautique_Opt5_Q;2026-02-23T11:30:00.000+01:00;2026-02-23T12:00:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;2926;;;731;154;771;;1;;;;4;;1;4;;4
Renault_bureautique_Opt5_Q;2026-02-23T12:00:00.000+01:00;2026-02-23T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;849;;;849;;850;;1;;;;1;;;1;;1
Renault_bureautique_Opt5_Q;2026-02-23T12:30:00.000+01:00;2026-02-23T13:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;542;;;271;;272;;1;;;;2;;;2;;2
Renault_bureautique_Opt5_Q;2026-02-23T13:00:00.000+01:00;2026-02-23T13:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1521;;;760;;761;;1;;;;2;;;2;;2
Renault_bureautique_Opt5_Q;2026-02-23T13:30:00.000+01:00;2026-02-23T14:00:00.000+01:00;;;;;;;;;;;;1;0.00%;50.00%;1232;;;616;461;1078;;164;;;;2;;2;2;;
Renault_bureautique_Opt5_Q;2026-02-23T14:00:00.000+01:00;2026-02-23T14:30:00.000+01:00;;;;;;;3;3;3;3;3;3;75.00%;75.00%;2617;;;654;17;659;;71;;;;4;;1;4;;3
Renault_bureautique_Opt5_Q;2026-02-23T15:00:00.000+01:00;2026-02-23T15:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;723;;;361;119;422;;1;;;;2;;1;2;;2
Renault_bureautique_Opt5_Q;2026-02-23T16:00:00.000+01:00;2026-02-23T16:30:00.000+01:00;;;1;1;1;1;;;;;;;100.00%;100.00%;;;;;;;39;;;;1;;;;1;1;
Renault_bureautique_Opt5_Q;2026-02-23T16:30:00.000+01:00;2026-02-23T17:00:00.000+01:00;;;;;;;2;2;2;2;2;2;66.67%;66.67%;2038;;;679;163;735;;142;;;;3;;1;3;;2
Renault_bureautique_Opt5_Q;2026-02-23T17:00:00.000+01:00;2026-02-23T17:30:00.000+01:00;;;;;;;2;3;3;3;3;3;100.00%;100.00%;2100;;;700;;701;;8;;;;3;;;3;;3
Renault_bureautique_Opt5_Q;2026-02-23T18:30:00.000+01:00;2026-02-23T19:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;152;;;76;;79;;2;;;;2;;;2;;2
Renault_bureautique_Opt5_Q;2026-02-23T19:00:00.000+01:00;2026-02-23T19:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;50;;;50;;53;;2;;;;1;;;1;;1
Renault_bureautique_Opt5_Q;2026-02-23T22:30:00.000+01:00;2026-02-23T23:00:00.000+01:00;;;;;;;;;;;;;;;3;;;3;;6;;;;;;;1;;;;
Renault_bureautique_Opt5_Q;2026-02-23T23:30:00.000+01:00;2026-02-24T00:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;320;;;320;;321;;3;;;;1;;;1;;1
Renault_bureautique_Opt5_Q;2026-02-24T00:00:00.000+01:00;2026-02-24T00:30:00.000+01:00;;;;;;;;;;;;;;;1172;;;1172;;1175;;;;;;;1;;;;
Renault_bureautique_Opt5_Q;2026-02-24T08:00:00.000+01:00;2026-02-24T08:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;227;;;227;;228;;2;;;;1;;;1;;1
Renault_bureautique_Opt5_Q;2026-02-24T08:30:00.000+01:00;2026-02-24T09:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;354;;;354;46;401;;2;;;;1;;1;1;;1
Renault_bureautique_Opt5_Q;2026-02-24T09:00:00.000+01:00;2026-02-24T09:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1581;;;527;611;731;;1;;;;3;;1;3;;3
Renault_bureautique_Opt5_Q;2026-02-24T09:30:00.000+01:00;2026-02-24T10:00:00.000+01:00;;;;;;;5;5;5;5;5;5;100.00%;100.00%;2349;;;469;119;518;;1;;;;5;;2;5;;5
Renault_bureautique_Opt5_Q;2026-02-24T10:30:00.000+01:00;2026-02-24T11:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;527;;;527;;528;;2;;;;1;;;1;;1
Renault_bureautique_Opt5_Q;2026-02-24T11:00:00.000+01:00;2026-02-24T11:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1067;;;1067;;1068;;2;;;;1;;;1;;1
Renault_bureautique_Opt5_Q;2026-02-24T11:30:00.000+01:00;2026-02-24T12:00:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1730;;;576;126;662;;1;;;;3;;2;3;;3
Renault_bureautique_Opt5_Q;2026-02-24T12:00:00.000+01:00;2026-02-24T12:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;3360;;;840;278;980;;2;;;;4;;2;4;;4
Renault_bureautique_Opt5_Q;2026-02-24T12:30:00.000+01:00;2026-02-24T13:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1731;;;1731;;1732;;1;;;;1;;;1;;1
Renault_bureautique_Opt5_Q;2026-02-24T13:00:00.000+01:00;2026-02-24T13:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;464;;;464;;465;;1;;;;1;;;1;;1
Renault_bureautique_Opt5_Q;2026-02-24T13:30:00.000+01:00;2026-02-24T14:00:00.000+01:00;;;1;1;1;1;4;4;4;4;4;4;100.00%;100.00%;3292;;;823;90;846;38;1;;;1;4;;1;5;1;4
Renault_bureautique_Opt5_Q;2026-02-24T14:00:00.000+01:00;2026-02-24T14:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;2831;;;943;166;1056;;1;;;;3;;2;3;;3
Renault_bureautique_Opt5_Q;2026-02-24T14:30:00.000+01:00;2026-02-24T15:00:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;3050;;;762;193;860;;1;;;;4;;2;4;;4
Renault_bureautique_Opt5_Q;2026-02-24T15:00:00.000+01:00;2026-02-24T15:30:00.000+01:00;;;;;;;5;5;5;5;5;5;100.00%;100.00%;2650;;;530;61;543;;2;;;;5;;1;5;;5
Renault_bureautique_Opt5_Q;2026-02-24T16:00:00.000+01:00;2026-02-24T16:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1005;;;335;13;345;;2;;;;3;;2;3;;3
Renault_bureautique_Opt5_Q;2026-02-24T16:30:00.000+01:00;2026-02-24T17:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1158;;;579;113;693;;2;;;;2;;2;2;;2
Renault_industriels_Opt2_Q;2026-02-23T08:00:00.000+01:00;2026-02-23T08:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;396;;;396;427;824;;2;;;;1;;1;1;;1
Renault_industriels_Opt2_Q;2026-02-23T08:30:00.000+01:00;2026-02-23T09:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;858;;;858;146;1006;;1;;;;1;;1;1;;1
Renault_industriels_Opt2_Q;2026-02-23T09:00:00.000+01:00;2026-02-23T09:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;302;;;302;289;592;;1;;;;1;;1;1;;1
Renault_industriels_Opt2_Q;2026-02-23T10:00:00.000+01:00;2026-02-23T10:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;618;;;618;;619;;3;;;;1;;;1;;1
Renault_industriels_Opt2_Q;2026-02-23T11:00:00.000+01:00;2026-02-23T11:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;703;;;703;;704;;1;;;;1;;;1;;1
Renault_industriels_Opt2_Q;2026-02-23T13:00:00.000+01:00;2026-02-23T13:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;626;;;626;;627;;2;;;;1;;;1;;1
Renault_industriels_Opt2_Q;2026-02-23T13:30:00.000+01:00;2026-02-23T14:00:00.000+01:00;1;1;1;1;1;1;1;1;2;2;2;2;100.00%;100.00%;1094;;;547;1;549;8;17;;;1;2;;1;3;1;2
Renault_industriels_Opt2_Q;2026-02-23T14:30:00.000+01:00;2026-02-23T15:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;539;;;269;66;337;;2;;;;2;;2;2;;2
Renault_industriels_Opt2_Q;2026-02-23T15:00:00.000+01:00;2026-02-23T15:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1751;;;875;;876;;1;;;;2;;;2;;2
Renault_industriels_Opt2_Q;2026-02-23T15:30:00.000+01:00;2026-02-23T16:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;240;;;240;;242;;1;;;;1;;;1;;1
Renault_industriels_Opt2_Q;2026-02-23T16:30:00.000+01:00;2026-02-23T17:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1208;;;1208;;1209;;2;;;;1;;;1;;1
Renault_industriels_Opt2_Q;2026-02-24T08:30:00.000+01:00;2026-02-24T09:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;851;;;425;24;439;;1;;;;2;;1;2;;2
Renault_industriels_Opt2_Q;2026-02-24T09:00:00.000+01:00;2026-02-24T09:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;3117;;;1039;186;1102;;1;;;;3;;1;3;;3
Renault_industriels_Opt2_Q;2026-02-24T10:00:00.000+01:00;2026-02-24T10:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;690;;;690;133;825;;1;;;;1;;1;1;;1
Renault_industriels_Opt2_Q;2026-02-24T10:30:00.000+01:00;2026-02-24T11:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;419;;;419;;420;;2;;;;1;;;1;;1
Renault_industriels_Opt2_Q;2026-02-24T12:00:00.000+01:00;2026-02-24T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1751;;;1751;121;1873;;2;;;;1;;1;1;;1
Renault_industriels_Opt2_Q;2026-02-24T12:30:00.000+01:00;2026-02-24T13:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1533;;;766;;767;;1;;;;2;;;2;;2
Renault_industriels_Opt2_Q;2026-02-24T13:30:00.000+01:00;2026-02-24T14:00:00.000+01:00;1;1;1;1;1;1;;;;;;;100.00%;100.00%;;;;;;;0;;;;1;;;;1;1;
Renault_ivr_Appl_metier_Q;2026-02-23T08:30:00.000+01:00;2026-02-23T09:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;386;;;386;149;536;;2;;;;1;;1;1;;1
Renault_ivr_Appl_metier_Q;2026-02-23T09:00:00.000+01:00;2026-02-23T09:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;687;;;687;152;841;;1;;;;1;;1;1;;1
Renault_ivr_Appl_metier_Q;2026-02-23T09:30:00.000+01:00;2026-02-23T10:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;530;;;530;;531;;2;;;;1;;;1;;1
Renault_ivr_Appl_metier_Q;2026-02-23T10:00:00.000+01:00;2026-02-23T10:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;215;;;215;251;468;;1;;;;1;;1;1;;1
Renault_ivr_Appl_metier_Q;2026-02-23T11:30:00.000+01:00;2026-02-23T12:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;143;;;143;545;689;;2;;;;1;;1;1;;1
Renault_ivr_Appl_metier_Q;2026-02-23T12:00:00.000+01:00;2026-02-23T12:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;928;;;464;136;533;;1;;;;2;;1;2;;2
Renault_ivr_Appl_metier_Q;2026-02-23T12:30:00.000+01:00;2026-02-23T13:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;2138;;;1069;232;1302;;2;;;;2;;2;2;;2
Renault_ivr_Appl_metier_Q;2026-02-23T13:00:00.000+01:00;2026-02-23T13:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;590;;;590;;591;;1;;;;1;;;1;;1
Renault_ivr_Appl_metier_Q;2026-02-23T14:00:00.000+01:00;2026-02-23T14:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1411;;;1411;;1412;;1;;;;1;;;1;;1
Renault_ivr_Appl_metier_Q;2026-02-23T14:30:00.000+01:00;2026-02-23T15:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1995;;;1995;;1996;;2;;;;1;;;1;;1
Renault_ivr_Appl_metier_Q;2026-02-23T15:30:00.000+01:00;2026-02-23T16:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;640;;;640;;641;;2;;;;1;;;1;;1
Renault_ivr_Appl_metier_Q;2026-02-23T16:00:00.000+01:00;2026-02-23T16:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1130;;;376;;377;;2;;;;3;;;3;;3
Renault_ivr_Appl_metier_Q;2026-02-23T16:30:00.000+01:00;2026-02-23T17:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1125;;;1125;299;1425;;2;;;;1;;1;1;;1
Renault_ivr_Appl_metier_Q;2026-02-24T09:30:00.000+01:00;2026-02-24T10:00:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;2579;;;644;103;697;;1;;;;4;;2;4;;4
Renault_ivr_Appl_metier_Q;2026-02-24T10:30:00.000+01:00;2026-02-24T11:00:00.000+01:00;;;;;;;5;5;5;5;5;5;100.00%;100.00%;4305;;;861;164;927;;1;;;;5;;2;5;;5
Renault_ivr_Appl_metier_Q;2026-02-24T12:00:00.000+01:00;2026-02-24T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;346;;;346;;347;;2;;;;1;;;1;;1
Renault_ivr_Appl_metier_Q;2026-02-24T12:30:00.000+01:00;2026-02-24T13:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;3017;;;3017;;3018;;2;;;;1;;;1;;1
Renault_ivr_Appl_metier_Q;2026-02-24T13:00:00.000+01:00;2026-02-24T13:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;2908;;;1454;261;1585;;2;;;;2;;1;2;;2
Renault_ivr_Appl_metier_Q;2026-02-24T13:30:00.000+01:00;2026-02-24T14:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1070;;;1070;;1071;;1;;;;1;;;1;;1
Renault_ivr_Appl_metier_Q;2026-02-24T14:00:00.000+01:00;2026-02-24T14:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;1519;;;379;256;509;;2;;;;4;;2;4;;4
Renault_ivr_Appl_metier_Q;2026-02-24T14:30:00.000+01:00;2026-02-24T15:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1156;;;578;;579;;1;;;;2;;;2;;2
Renault_ivr_Appl_metier_Q;2026-02-24T15:00:00.000+01:00;2026-02-24T15:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1087;;;543;;544;;2;;;;2;;;2;;2
Renault_ivr_Appl_metier_Q;2026-02-24T15:30:00.000+01:00;2026-02-24T16:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;205;;;205;;206;;1;;;;1;;;1;;1
Renault_ivr_Appl_metier_Q;2026-02-24T16:00:00.000+01:00;2026-02-24T16:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;377;;;377;;378;;2;;;;1;;;1;;1
Renault_ivr_Appl_metier_Q;2026-02-24T16:30:00.000+01:00;2026-02-24T17:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;371;;;185;;186;;2;;;;2;;;2;;2
Renault_ivr_Appl_metier_Q;2026-02-24T17:00:00.000+01:00;2026-02-24T17:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1851;;;925;;926;;2;;;;2;;;2;;2
Renault_materiel_Opt4_Q;2026-02-23T08:00:00.000+01:00;2026-02-23T08:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;224;;;74;30;86;;2;;;;3;;1;3;;3
Renault_materiel_Opt4_Q;2026-02-23T08:30:00.000+01:00;2026-02-23T09:00:00.000+01:00;;;;;;;6;6;6;6;6;6;100.00%;100.00%;2487;;;414;177;474;;2;;;;6;;2;6;;6
Renault_materiel_Opt4_Q;2026-02-23T09:00:00.000+01:00;2026-02-23T09:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;2665;;;666;119;697;;2;;;;4;;1;4;;4
Renault_materiel_Opt4_Q;2026-02-23T09:30:00.000+01:00;2026-02-23T10:00:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;1702;;;425;124;489;;1;;;;4;;2;4;;4
Renault_materiel_Opt4_Q;2026-02-23T10:00:00.000+01:00;2026-02-23T10:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;4395;;;1098;;1099;;1;;;;4;;;4;;4
Renault_materiel_Opt4_Q;2026-02-23T11:00:00.000+01:00;2026-02-23T11:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1340;;;446;128;490;;1;;;;3;;1;3;;3
Renault_materiel_Opt4_Q;2026-02-23T11:30:00.000+01:00;2026-02-23T12:00:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;3072;;;768;55;783;;1;;;;4;;1;4;;4
Renault_materiel_Opt4_Q;2026-02-23T12:00:00.000+01:00;2026-02-23T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;2363;;;2363;81;2446;;1;;;;1;;1;1;;1
Renault_materiel_Opt4_Q;2026-02-23T12:30:00.000+01:00;2026-02-23T13:00:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;2990;;;996;252;1081;;1;;;;3;;1;3;;3
Renault_materiel_Opt4_Q;2026-02-23T13:00:00.000+01:00;2026-02-23T13:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;736;;;368;;369;;2;;;;2;;;2;;2
Renault_materiel_Opt4_Q;2026-02-23T13:30:00.000+01:00;2026-02-23T14:00:00.000+01:00;;;;;;;5;5;5;5;5;5;100.00%;100.00%;5342;;;1068;102;1089;;3;;;;5;;1;5;;5
Renault_materiel_Opt4_Q;2026-02-23T14:00:00.000+01:00;2026-02-23T14:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;570;;;570;;571;;1;;;;1;;;1;;1
Renault_materiel_Opt4_Q;2026-02-23T14:30:00.000+01:00;2026-02-23T15:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;505;;;252;27;281;;2;;;;2;;2;2;;2
Renault_materiel_Opt4_Q;2026-02-23T15:00:00.000+01:00;2026-02-23T15:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;555;;;555;;556;;2;;;;1;;;1;;1
Renault_materiel_Opt4_Q;2026-02-23T15:30:00.000+01:00;2026-02-23T16:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;299;;;299;181;481;;2;;;;1;;1;1;;1
Renault_materiel_Opt4_Q;2026-02-23T16:00:00.000+01:00;2026-02-23T16:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;332;;;332;27;360;;3;;;;1;;1;1;;1
Renault_materiel_Opt4_Q;2026-02-23T16:30:00.000+01:00;2026-02-23T17:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;762;;;762;338;1102;;2;;;;1;;1;1;;1
Renault_materiel_Opt4_Q;2026-02-24T08:00:00.000+01:00;2026-02-24T08:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;932;;;466;207;571;;2;;;;2;;1;2;;2
Renault_materiel_Opt4_Q;2026-02-24T08:30:00.000+01:00;2026-02-24T09:00:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1972;;;657;284;848;;2;;;;3;;2;3;;3
Renault_materiel_Opt4_Q;2026-02-24T09:00:00.000+01:00;2026-02-24T09:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;1258;;;314;204;417;;2;;;;4;;2;4;;4
Renault_materiel_Opt4_Q;2026-02-24T09:30:00.000+01:00;2026-02-24T10:00:00.000+01:00;;;;;;;5;5;5;5;5;5;100.00%;100.00%;2161;;;432;362;505;;1;;;;5;;1;5;;5
Renault_materiel_Opt4_Q;2026-02-24T10:00:00.000+01:00;2026-02-24T10:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;1732;;;433;213;487;;1;;;;4;;1;4;;4
Renault_materiel_Opt4_Q;2026-02-24T10:30:00.000+01:00;2026-02-24T11:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;652;;;652;60;714;;2;;;;1;;1;1;;1
Renault_materiel_Opt4_Q;2026-02-24T11:00:00.000+01:00;2026-02-24T11:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;324;;;324;;325;;1;;;;1;;;1;;1
Renault_materiel_Opt4_Q;2026-02-24T11:30:00.000+01:00;2026-02-24T12:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1244;;;622;15;630;;1;;;;2;;1;2;;2
Renault_materiel_Opt4_Q;2026-02-24T12:00:00.000+01:00;2026-02-24T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;495;;;495;;496;;1;;;;1;;;1;;1
Renault_materiel_Opt4_Q;2026-02-24T13:00:00.000+01:00;2026-02-24T13:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;621;;;621;234;856;;1;;;;1;;1;1;;1
Renault_materiel_Opt4_Q;2026-02-24T13:30:00.000+01:00;2026-02-24T14:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;718;;;359;;360;;1;;;;2;;;2;;2
Renault_materiel_Opt4_Q;2026-02-24T14:00:00.000+01:00;2026-02-24T14:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;1363;;;340;;341;;2;;;;4;;;4;;4
Renault_materiel_Opt4_Q;2026-02-24T14:30:00.000+01:00;2026-02-24T15:00:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;698;;;232;189;360;;2;;;;3;;2;3;;3
Renault_materiel_Opt4_Q;2026-02-24T15:00:00.000+01:00;2026-02-24T15:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1382;;;460;291;558;;1;;;;3;;1;3;;3
Renault_materiel_Opt4_Q;2026-02-24T15:30:00.000+01:00;2026-02-24T16:00:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1341;;;447;282;542;;2;;;;3;;1;3;;3
Renault_materiel_Opt4_Q;2026-02-24T16:00:00.000+01:00;2026-02-24T16:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1729;;;576;71;601;;1;;;;3;;1;3;;3
Renault_p_ivr_pwd_Tel_srv_1.2_Q;2026-02-23T02:30:00.000+01:00;2026-02-23T03:00:00.000+01:00;1;1;1;1;1;1;1;1;1;1;1;1;100.00%;100.00%;673;;;673;;676;0;5;;;1;1;;;2;1;1
Renault_p_ivr_pwd_Tel_srv_1.2_Q;2026-02-23T08:00:00.000+01:00;2026-02-23T08:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;2076;;;346;;347;;2;;;;3;3;;3;;3
Renault_p_ivr_pwd_Tel_srv_1.2_Q;2026-02-23T08:30:00.000+01:00;2026-02-23T09:00:00.000+01:00;;;;;;;;;;;;;;;463;;;92;;93;;;;;;;5;;;;
Renault_p_ivr_pwd_Tel_srv_1.2_Q;2026-02-23T09:00:00.000+01:00;2026-02-23T09:30:00.000+01:00;;;;;;;10;10;10;10;10;10;100.00%;100.00%;8533;;;533;191;582;;2;;;;10;6;4;10;;10
Renault_p_ivr_pwd_Tel_srv_1.2_Q;2026-02-23T09:30:00.000+01:00;2026-02-23T10:00:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;4920;;;273;;274;;2;;;;4;14;;4;;4
Renault_p_ivr_pwd_Tel_srv_1.2_Q;2026-02-23T10:00:00.000+01:00;2026-02-23T10:30:00.000+01:00;;;;;;;8;8;8;8;8;8;100.00%;100.00%;5241;;;327;114;343;;1;;;;8;8;2;8;;8
Renault_p_ivr_pwd_Tel_srv_1.2_Q;2026-02-23T10:30:00.000+01:00;2026-02-23T11:00:00.000+01:00;;;;;;;6;6;6;6;6;6;100.00%;100.00%;6447;;;429;160;452;;1;;;;6;9;2;6;;6
Renault_p_ivr_pwd_Tel_srv_1.2_Q;2026-02-23T11:00:00.000+01:00;2026-02-23T11:30:00.000+01:00;;;;;;;10;10;10;10;10;10;100.00%;100.00%;10822;;;515;127;528;;1;;;;10;11;2;10;;10
